Id,sustain_app__Data_Source__c,sustain_app__EconomicSectorCategory__c,sustain_app__EconomicSectorCode__c,sustain_app__EconomicSector__c,sustain_app__Total_tCO2e_per_Million__c,sustain_app__EmissionFactorScope3Dataset__c,Name,RecordTypeId,sustain_app__GhgScope3Category__c,sustain_app__EmissionFactorScope3Dataset__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
a0F1g000002oOnJEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332991,Ball and roller bearing manufacturing,38.53378374,a0E1g000004Gh1XEAS,Ball and roller bearing manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnKEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,33299A,"Ammunition, arms, ordnance, and accessories manufacturing",10.45717378,a0E1g000004Gh1XEAS,"Ammunition, arms, ordnance, and accessories manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnLEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332996,Fabricated pipe and pipe fitting manufacturing,19.36184452,a0E1g000004Gh1XEAS,Fabricated pipe and pipe fitting manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnMEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,33299B,Other fabricated metal manufacturing,22.44270859,a0E1g000004Gh1XEAS,Other fabricated metal manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnNEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333111,Farm machinery and equipment manufacturing,7.447826131,a0E1g000004Gh1XEAS,Farm machinery and equipment manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnOEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333112,Lawn and garden equipment manufacturing,10.85121473,a0E1g000004Gh1XEAS,Lawn and garden equipment manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnPEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333120,Construction machinery manufacturing,25.43439913,a0E1g000004Gh1XEAS,Construction machinery manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnQEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333130,Mining and oil and gas field machinery manufacturing,11.5773211,a0E1g000004Gh1XEAS,Mining and oil and gas field machinery manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnREAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,33329A,Other industrial machinery manufacturing,13.64226752,a0E1g000004Gh1XEAS,Other industrial machinery manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnSEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333220,Plastics and rubber industry machinery manufacturing,16.13557831,a0E1g000004Gh1XEAS,Plastics and rubber industry machinery manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnTEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333295,Semiconductor machinery manufacturing,6.372373687,a0E1g000004Gh1XEAS,Semiconductor machinery manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq7EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325320,Pesticide and other agricultural chemical manufacturing,104.7736408,a0E1g000004Gh1XEAS,Pesticide and other agricultural chemical manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq8EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325411,Medicinal and botanical manufacturing,60.05742143,a0E1g000004Gh1XEAS,Medicinal and botanical manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq9EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325412,Pharmaceutical preparation manufacturing,11.83352352,a0E1g000004Gh1XEAS,Pharmaceutical preparation manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqAEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325413,In-vitro diagnostic substance manufacturing,15.6853406,a0E1g000004Gh1XEAS,In-vitro diagnostic substance manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqBEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325414,Biological product (except diagnostic) manufacturing,34.95508516,a0E1g000004Gh1XEAS,Biological product (except diagnostic) manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqCEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325510,Paint and coating manufacturing,95.35700741,a0E1g000004Gh1XEAS,Paint and coating manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqDEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325520,Adhesive manufacturing,314.1415002,a0E1g000004Gh1XEAS,Adhesive manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqEEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325610,Soap and cleaning compound manufacturing,198.9666371,a0E1g000004Gh1XEAS,Soap and cleaning compound manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqFEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325620,Toilet preparation manufacturing,42.71086336,a0E1g000004Gh1XEAS,Toilet preparation manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqGEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325910,Printing ink manufacturing,201.6318024,a0E1g000004Gh1XEAS,Printing ink manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqHEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,3259A0,All other chemical product and preparation manufacturing,120.7917299,a0E1g000004Gh1XEAS,All other chemical product and preparation manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnUEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,33331A,"Vending, commercial laundry, and other commercial and service industry machinery manufacturing",181.5253073,a0E1g000004Gh1XEAS,"Vending, laundry, and other commercial/service industry machinery manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnVEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333313,Office machinery manufacturing,104.5711341,a0E1g000004Gh1XEAS,Office machinery manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnWEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333314,Optical instrument and lens manufacturing,7.129613707,a0E1g000004Gh1XEAS,Optical instrument and lens manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnXEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333315,Photographic and photocopying equipment manufacturing,30.86686979,a0E1g000004Gh1XEAS,Photographic and photocopying equipment manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnYEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,33341A,Air purification and ventilation equipment manufacturing,12.0424361,a0E1g000004Gh1XEAS,Air purification and ventilation equipment manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnZEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333414,Heating equipment (except warm air furnaces) manufacturing,18.19768228,a0E1g000004Gh1XEAS,Heating equipment (except warm air furnaces) manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnaEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333415,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",9.39438456,a0E1g000004Gh1XEAS,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnbEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333511,Industrial mold manufacturing,16.36435633,a0E1g000004Gh1XEAS,Industrial mold manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOncEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,33351A,Metal cutting and forming machine tool manufacturing,10.66377748,a0E1g000004Gh1XEAS,Metal cutting and forming machine tool manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOndEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,333514,"Special tool, die, jig, and fixture manufacturing",16.19079757,a0E1g000004Gh1XEAS,"Special tool, die, jig, and fixture manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOneEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Machinery,33351B,"Cutting and machine tool accessory, rolling mill, and other metalworking machinery manufacturing",15.20457517,a0E1g000004Gh1XEAS,"Cutting and machine tool accessory, other metalworking machinery manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqIEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326110,Plastics packaging materials and unlaminated film and sheet manufacturing,32.37949554,a0E1g000004Gh1XEAS,Plastics packaging materials and unlaminated film and sheet manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqJEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326120,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",17.80738276,a0E1g000004Gh1XEAS,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqKEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326130,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",63.79238862,a0E1g000004Gh1XEAS,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqLEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326140,Polystyrene foam product manufacturing,84.45109362,a0E1g000004Gh1XEAS,Polystyrene foam product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqMEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326150,Urethane and other foam product (except polystyrene) manufacturing,133.862607,a0E1g000004Gh1XEAS,Urethane and other foam product (except polystyrene) manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqNEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326160,Plastics bottle manufacturing,10.93510731,a0E1g000004Gh1XEAS,Plastics bottle manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqOEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326190,Other plastics product manufacturing,25.10603093,a0E1g000004Gh1XEAS,Other plastics product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqPEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326210,Tire manufacturing,58.27797648,a0E1g000004Gh1XEAS,Tire manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqQEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326220,Rubber and plastics hoses and belting manufacturing,31.97140339,a0E1g000004Gh1XEAS,Rubber and plastics hoses and belting manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqREAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Plastics and rubber products,326290,Other rubber product manufacturing,33.07525063,a0E1g000004Gh1XEAS,Other rubber product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOqSEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Wholesale trade,420000,Wholesale trade,3.177728667,a0E1g000004Gh1XEAS,Wholesale trade,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
